url_length,query_length,path_depth,num_params,has_special_chars,special_char_ratio,has_encoded_chars,encoded_char_count,has_sql_keywords,sql_keyword_count,has_script_tags,has_common_attack_path,method_encoded,status_code,status_group,response_bytes,is_post,is_login_path,hour_of_day,entropy,ip_req_count_5m,ip_unique_paths_5m,ip_error_rate_5m,ip_login_fail_count_5m,global_rps_1m,event_ts,split_group,label
34,24,1,1,0,0.0,0,0,0,0,1,0,0,403,4,880,0,0,0,4.0220552088742005,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:47+0300,2026-01-11T00:00:00+0300,XSS
6,0,1,0,0,0.0,0,0,0,0,0,0,1,302,3,256,1,1,0,0.0,1,1,0.0,0,0.38333333333333336,2026-01-11T00:24:49+0300,2026-01-11T00:00:00+0300,NORMAL
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,0,400,4,1491,0,0,0,4.326706577630512,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:50+0300,2026-01-11T00:00:00+0300,XSS
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,1575,1,1,0,0.0,2,2,0.5,1,0.38333333333333336,2026-01-11T00:24:50+0300,2026-01-11T00:00:00+0300,NORMAL
61,52,1,1,1,0.09836065573770492,1,1,0,0,1,0,1,200,2,365,1,0,0,4.474008227548451,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:52+0300,2026-01-11T00:00:00+0300,XSS
51,42,1,1,1,0.0784313725490196,0,0,0,0,1,0,0,200,2,1635,0,0,0,4.365664673284385,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:52+0300,2026-01-11T00:00:00+0300,XSS
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,18440,0,0,0,0.0,2,2,0.0,0,0.38333333333333336,2026-01-11T00:24:53+0300,2026-01-11T00:00:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,404,4,4041,0,0,0,0.0,1,1,1.0,0,0.38333333333333336,2026-01-11T00:24:53+0300,2026-01-11T00:00:00+0300,NORMAL
83,69,2,1,1,0.07228915662650602,0,0,0,0,1,0,0,400,4,1040,0,0,0,4.626195834495648,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:53+0300,2026-01-11T00:00:00+0300,XSS
44,36,1,1,1,0.09090909090909091,0,0,0,0,1,0,1,200,2,1189,1,0,0,4.336591668108978,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:57+0300,2026-01-11T00:00:00+0300,XSS
79,71,1,1,1,0.0759493670886076,1,7,0,0,1,0,1,200,2,1218,1,0,0,4.5852766065522355,45,19,0.6888888888888889,18,0.38333333333333336,2026-01-11T00:24:58+0300,2026-01-11T00:00:00+0300,XSS
45,37,1,1,1,0.08888888888888889,1,5,0,0,1,0,1,403,4,603,1,0,0,4.09811781214885,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:02+0300,2026-01-11T00:00:00+0300,XSS
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,11802,0,0,0,0.0,1,1,0.0,0,0.23333333333333334,2026-01-11T00:25:08+0300,2026-01-11T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,1,429,4,4868,1,1,0,0.0,2,2,0.5,0,0.23333333333333334,2026-01-11T00:25:16+0300,2026-01-11T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,1,403,4,220,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:32+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,18257,0,0,0,0.0,1,1,0.0,0,0.23333333333333334,2026-01-11T00:25:32+0300,2026-01-11T00:00:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,210,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:34+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
12,0,2,0,0,0.0,0,0,0,0,0,1,1,401,4,790,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:36+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,1,403,4,293,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:37+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,831,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:40+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
12,0,2,0,0,0.0,0,0,0,0,0,1,1,401,4,759,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:40+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,703,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:44+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,382,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:48+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
11,0,1,0,0,0.0,0,0,0,0,0,0,0,304,3,11273,0,0,0,0.0,1,1,0.0,0,0.23333333333333334,2026-01-11T00:25:49+0300,2026-01-11T00:00:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,900,1,1,0,0.0,32,16,0.71875,14,0.23333333333333334,2026-01-11T00:25:49+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
5,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,15351,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:26:01+0300,2026-01-11T00:00:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15868,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:26:22+0300,2026-01-11T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,5590,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:26:24+0300,2026-01-11T00:00:00+0300,NORMAL
79,71,1,1,1,0.0759493670886076,1,7,0,0,1,0,0,200,2,1655,0,0,0,4.5852766065522355,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:35+0300,2026-01-11T00:00:00+0300,XSS
83,69,2,1,1,0.07228915662650602,0,0,0,0,1,0,1,403,4,687,1,0,0,4.626195834495648,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:38+0300,2026-01-11T00:00:00+0300,XSS
51,41,1,1,1,0.0784313725490196,0,0,0,0,1,0,1,200,2,1568,1,0,0,4.452200407575065,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:39+0300,2026-01-11T00:00:00+0300,XSS
45,37,1,1,1,0.08888888888888889,1,5,0,0,1,0,1,403,4,641,1,0,0,4.09811781214885,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:40+0300,2026-01-11T00:00:00+0300,XSS
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,24044,0,0,0,0.0,2,2,0.5,0,0.26666666666666666,2026-01-11T00:26:40+0300,2026-01-11T00:00:00+0300,NORMAL
52,46,1,1,1,0.07692307692307693,0,0,0,0,1,0,0,400,4,391,0,0,0,3.9734974145612205,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:41+0300,2026-01-11T00:00:00+0300,XSS
61,52,1,1,1,0.09836065573770492,1,1,0,0,1,0,0,403,4,609,0,0,0,4.474008227548451,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:43+0300,2026-01-11T00:00:00+0300,XSS
51,41,1,1,1,0.0784313725490196,0,0,0,0,1,0,0,200,2,691,0,0,0,4.452200407575065,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:45+0300,2026-01-11T00:00:00+0300,XSS
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,0,200,2,1053,0,0,0,4.326706577630512,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:47+0300,2026-01-11T00:00:00+0300,XSS
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,9902,0,0,0,0.0,2,2,0.0,0,0.26666666666666666,2026-01-11T00:26:48+0300,2026-01-11T00:00:00+0300,NORMAL
34,24,1,1,0,0.0,0,0,0,0,1,0,1,400,4,456,1,0,0,4.0220552088742005,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:50+0300,2026-01-11T00:00:00+0300,XSS
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,1,200,2,1365,1,0,0,4.326706577630512,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:52+0300,2026-01-11T00:00:00+0300,XSS
51,41,1,1,1,0.0784313725490196,0,0,0,0,1,0,0,200,2,1247,0,0,0,4.452200407575065,32,16,0.71875,14,0.26666666666666666,2026-01-11T00:26:54+0300,2026-01-11T00:00:00+0300,XSS
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,2596,0,0,0,2.584962500721156,1,1,0.0,0,0.08333333333333333,2026-01-11T00:27:01+0300,2026-01-11T00:00:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,19194,0,0,0,3.75,1,1,0.0,0,0.08333333333333333,2026-01-11T00:27:08+0300,2026-01-11T00:00:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,3842,1,1,0,0.0,2,2,0.5,1,0.08333333333333333,2026-01-11T00:27:41+0300,2026-01-11T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,4870,0,0,0,3.5068905956085183,1,1,0.0,0,0.08333333333333333,2026-01-11T00:27:48+0300,2026-01-11T00:00:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,404,4,3969,0,0,0,0.0,2,2,1.0,0,0.08333333333333333,2026-01-11T00:27:50+0300,2026-01-11T00:00:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,6080,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:04+0300,2026-01-11T00:00:00+0300,NORMAL
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,1,403,4,449,1,0,0,4.326706577630512,32,16,0.71875,14,0.18333333333333332,2026-01-11T00:28:23+0300,2026-01-11T00:00:00+0300,XSS
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,1,400,4,669,1,0,0,4.326706577630512,32,16,0.71875,14,0.18333333333333332,2026-01-11T00:28:24+0300,2026-01-11T00:00:00+0300,XSS
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,9882,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:25+0300,2026-01-11T00:00:00+0300,NORMAL
52,46,1,1,1,0.07692307692307693,0,0,0,0,1,0,0,200,2,1106,0,0,0,3.9734974145612205,32,16,0.71875,14,0.18333333333333332,2026-01-11T00:28:26+0300,2026-01-11T00:00:00+0300,XSS
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,0,200,2,1039,0,0,0,4.326706577630512,32,16,0.71875,14,0.18333333333333332,2026-01-11T00:28:29+0300,2026-01-11T00:00:00+0300,XSS
16,8,1,1,0,0.0,0,0,0,0,0,0,0,403,4,1450,0,0,0,2.75,32,16,0.71875,14,0.18333333333333332,2026-01-11T00:28:32+0300,2026-01-11T00:00:00+0300,XSS
9,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,290,0,1,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:35+0300,2026-01-11T00:00:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,15210,0,0,0,3.5068905956085183,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:47+0300,2026-01-11T00:00:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,4234,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:47+0300,2026-01-11T00:00:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,11354,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:28:49+0300,2026-01-11T00:00:00+0300,NORMAL
7,0,1,0,0,0.0,0,0,0,0,0,0,1,403,4,805,1,1,0,0.0,32,16,0.71875,14,0.25,2026-01-11T00:29:09+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,806,1,1,0,0.0,32,16,0.71875,14,0.25,2026-01-11T00:29:10+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,1,1,403,4,707,1,1,0,0.0,32,16,0.71875,14,0.25,2026-01-11T00:29:12+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,20465,0,0,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:14+0300,2026-01-11T00:00:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,403,4,870,1,1,0,0.0,32,16,0.71875,14,0.25,2026-01-11T00:29:15+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,19101,0,0,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:16+0300,2026-01-11T00:00:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,403,4,616,1,1,0,0.0,32,16,0.71875,14,0.25,2026-01-11T00:29:17+0300,2026-01-11T00:00:00+0300,BRUTE_FORCE
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,18355,0,0,0,0.0,2,2,0.5,1,0.25,2026-01-11T00:29:18+0300,2026-01-11T00:00:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,0,302,3,2521,0,1,0,0.0,2,2,0.0,0,0.25,2026-01-11T00:29:26+0300,2026-01-11T00:00:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,5667,0,0,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:32+0300,2026-01-11T00:00:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,10459,0,0,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:45+0300,2026-01-11T00:00:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,1150,0,0,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:47+0300,2026-01-11T00:00:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,302,3,5235,0,1,0,0.0,1,1,0.0,0,0.25,2026-01-11T00:29:51+0300,2026-01-11T00:00:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,404,4,9143,0,0,0,2.75,2,2,1.0,0,0.25,2026-01-11T00:29:51+0300,2026-01-11T00:00:00+0300,NORMAL
83,69,2,1,1,0.07228915662650602,0,0,0,0,1,0,1,200,2,146,1,0,0,4.626195834495648,32,16,0.71875,14,0.25,2026-01-11T00:29:58+0300,2026-01-11T00:00:00+0300,XSS
34,24,1,1,0,0.0,0,0,0,0,1,0,0,403,4,624,0,0,0,4.0220552088742005,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:00+0300,2026-01-11T00:30:00+0300,XSS
51,41,1,1,1,0.1568627450980392,0,0,0,0,1,0,1,400,4,849,1,0,0,4.031587907627833,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:02+0300,2026-01-11T00:30:00+0300,XSS
55,45,1,1,1,0.03636363636363636,1,6,0,0,1,0,1,200,2,669,1,0,0,4.2778710855943265,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:04+0300,2026-01-11T00:30:00+0300,XSS
79,71,1,1,1,0.0759493670886076,1,7,0,0,1,0,1,403,4,1729,1,0,0,4.5852766065522355,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:05+0300,2026-01-11T00:30:00+0300,XSS
49,41,1,1,1,0.08163265306122448,0,0,0,0,1,0,1,400,4,1475,1,0,0,4.326706577630512,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:09+0300,2026-01-11T00:30:00+0300,XSS
45,37,1,1,1,0.08888888888888889,0,0,0,0,1,0,1,403,4,1141,1,0,0,4.355138758211741,33,12,0.9696969696969697,27,0.16666666666666666,2026-01-11T00:30:11+0300,2026-01-11T00:30:00+0300,XSS
16,0,2,0,0,0.0,0,0,0,0,0,1,0,301,3,3193,0,1,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-11T00:30:12+0300,2026-01-11T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,25783,0,0,0,0.0,2,2,0.0,0,0.16666666666666666,2026-01-11T00:30:26+0300,2026-01-11T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,23219,0,0,0,0.0,1,1,0.0,0,0.16666666666666666,2026-01-11T00:30:53+0300,2026-01-11T00:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,11342,0,0,0,2.584962500721156,1,1,0.0,0,0.16666666666666666,2026-01-11T00:30:54+0300,2026-01-11T00:30:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,403,4,461,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:05+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,20235,0,0,0,0.0,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:06+0300,2026-01-11T00:30:00+0300,NORMAL
7,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,794,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:06+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
9,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,476,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:07+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,7675,0,0,0,3.625,3,3,0.0,0,0.31666666666666665,2026-01-11T00:31:07+0300,2026-01-11T00:30:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,375,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:09+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
8,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,12950,0,0,0,0.0,2,2,0.0,0,0.31666666666666665,2026-01-11T00:31:18+0300,2026-01-11T00:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,11499,0,0,0,0.0,3,3,0.0,0,0.31666666666666665,2026-01-11T00:31:22+0300,2026-01-11T00:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,3128,0,0,0,2.75,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:33+0300,2026-01-11T00:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,23909,0,0,0,0.0,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:36+0300,2026-01-11T00:30:00+0300,NORMAL
14,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,3805,0,0,0,0.0,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:36+0300,2026-01-11T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,561,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:49+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
6,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,815,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:51+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,775,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:52+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
13,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,259,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:55+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,6506,0,0,0,2.807354922057604,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:56+0300,2026-01-11T00:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,11609,0,0,0,0.0,1,1,0.0,0,0.31666666666666665,2026-01-11T00:31:58+0300,2026-01-11T00:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,4011,0,1,0,0.0,3,3,0.0,0,0.31666666666666665,2026-01-11T00:31:59+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,549,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:31:59+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,5342,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:01+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,11068,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:04+0300,2026-01-11T00:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,1839,0,0,0,3.5068905956085183,2,2,0.0,0,0.18333333333333332,2026-01-11T00:32:08+0300,2026-01-11T00:30:00+0300,NORMAL
33,21,2,1,0,0.0,0,0,0,0,0,0,0,200,2,2953,0,0,0,3.630412660873998,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:19+0300,2026-01-11T00:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,49799,0,0,0,3.75,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:21+0300,2026-01-11T00:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,4,200,2,18249,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:30+0300,2026-01-11T00:30:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,401,4,675,1,1,0,0.0,33,12,0.9696969696969697,27,0.18333333333333332,2026-01-11T00:32:52+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,2652,0,0,0,0.0,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:52+0300,2026-01-11T00:30:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,200,2,17042,0,0,0,2.75,1,1,0.0,0,0.18333333333333332,2026-01-11T00:32:52+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,403,4,766,1,1,0,0.0,33,12,0.9696969696969697,27,0.18333333333333332,2026-01-11T00:32:55+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
5,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,652,1,1,0,0.0,33,12,0.9696969696969697,27,0.18333333333333332,2026-01-11T00:32:57+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
7,0,1,0,0,0.0,0,0,0,0,0,0,1,401,4,814,1,1,0,0.0,33,12,0.9696969696969697,27,0.26666666666666666,2026-01-11T00:33:01+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,620,1,1,0,0.0,33,12,0.9696969696969697,27,0.26666666666666666,2026-01-11T00:33:02+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,1,403,4,322,1,1,0,0.0,33,12,0.9696969696969697,27,0.26666666666666666,2026-01-11T00:33:05+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
5,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,2684,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:33:05+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,482,1,1,0,0.0,33,12,0.9696969696969697,27,0.26666666666666666,2026-01-11T00:33:08+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,7500,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:33:08+0300,2026-01-11T00:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,16194,0,1,0,0.0,3,3,0.0,0,0.26666666666666666,2026-01-11T00:33:10+0300,2026-01-11T00:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,0,500,5,13265,0,0,0,0.0,1,1,1.0,0,0.26666666666666666,2026-01-11T00:33:10+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,301,3,12772,0,0,0,0.0,3,3,0.0,0,0.26666666666666666,2026-01-11T00:33:11+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,7682,0,0,0,0.0,3,3,0.0,0,0.26666666666666666,2026-01-11T00:33:12+0300,2026-01-11T00:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15406,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:33:13+0300,2026-01-11T00:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,4,304,3,21498,0,0,0,0.0,2,2,0.0,0,0.26666666666666666,2026-01-11T00:33:15+0300,2026-01-11T00:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,304,3,5117,0,0,0,2.584962500721156,2,2,0.0,0,0.26666666666666666,2026-01-11T00:33:19+0300,2026-01-11T00:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,4,200,2,10958,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:33:45+0300,2026-01-11T00:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,5203,0,0,0,0.0,1,1,0.0,0,0.26666666666666666,2026-01-11T00:33:48+0300,2026-01-11T00:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,5796,0,0,0,0.0,3,3,0.0,0,0.26666666666666666,2026-01-11T00:33:59+0300,2026-01-11T00:30:00+0300,NORMAL
7,0,1,0,0,0.0,0,0,0,0,0,0,1,403,4,803,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:34:02+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
11,0,2,0,0,0.0,0,0,0,0,0,0,1,401,4,773,1,1,0,0.0,33,12,0.9696969696969697,27,0.31666666666666665,2026-01-11T00:34:04+0300,2026-01-11T00:30:00+0300,BRUTE_FORCE
